lat,lng,name,id
23.58000058676606,46.077003131344384,Alba Lulia,686578
24.51300358027089,47.138004094605435,Bistrita,684657
22.916673570429055,45.88332304241237,Deva,679452
23.063004481886935,47.17500309661466,Zalau,662334
22.88500248031181,47.791998163530366,Satu Mare,667873
24.382998624695688,45.109998044898646,Rimnicu Vilcea,668872
25.793001481034935,45.86799611138031,Sfintu-Gheorghe,667303
25.524000511712984,46.3609980785763,Miercurea Cuic,-1
26.38299656508184,46.94000405474975,Piatra-Neamt,670889
27.96900353877851,45.291996145876226,Braila,683902
27.73333859066895,46.6333290755727,Vaslui,663118
82.18330255361178,28.350000036941594,Salyan,-1
97.96899665285014,19.301004050010818,Mae Hong Son,1152222
98.53399857436312,8.451000085799024,Phangnga,1151464
98.63800257192008,9.962001094509105,Ranong,1150965
98.9119986654951,8.052003097019451,Krabi,1152633
100.08099956023182,7.614998979778875,Phatthalung,1607779
100.06669862788681,6.616701098860688,Satun,1606376
99.07399856270865,18.503001136334092,Lamphun,1152468
99.5290026685285,16.472997036926074,Kamphaeng Phet,1153090
100.34900167018702,16.439004045586273,Phichit,1607725
101.15900165270511,16.418997071188187,Phetchabun,1607737
100.12899660623191,14.471001046838808,Supham Buri,1606033
100.44999965707427,14.583303057002922,Ang Thong,1621035
100.12599969716382,15.179004017619036,Chainat,1611416
101.2159986929949,14.200002027815458,Nakhon Nayok,1608539
100.40100358622362,14.886998999346929,Sing Buri,1606270
100.06399859650327,13.817997066647024,Nakhon Pathom,1608534
99.80000168755203,11.802996046750025,Prachuap Khiri Khan,1151074
100.27400464131813,13.536000003632807,Samut Sakhon,1606588
100.00099863647586,13.412996992646015,Samut Songkhram,1606586
104.15099767658705,15.787998115095832,Yasothon,1604769
101.0760036543972,13.679001052899878,Chachoengsao,1611439
102.50900162356879,12.237003089438701,Trat,1605279
103.50900067650377,16.42799706547794,Kalasin,1610469
103.29800454295582,16.183998029323504,Maha Sarakham,1608900
103.65499863483916,16.050995999196516,Roi Et,1607001
101.25000062045217,6.864003023369264,Pattani,1607978
31.247001495710947,-25.961003987691868,Piggs Peak,934881
31.951998621305506,-26.454996043620838,Siteki,934851
31.388004495277073,-26.495001056299657,Manzini,934995
31.416696548561276,-26.999999926853548,Hlatikulu,935081
-86.58299659251429,13.475997118157238,Somoto,3616232
-86.47299861133735,13.629996045931591,Ocotal,3617448
-8.650997534094358,40.64100310524765,Aveiro,2742611
-8.804996461868768,39.738996028530494,Leiria,2267095
-8.844137484362761,41.696235142665046,Viana Do Castelo,2732773
-6.337997512305094,38.912004018401376,Merida,2513917
-7.863002410191882,38.014002142688014,Beja,2270985
-7.905995561304906,38.5599961146537,Evora,2268406
-7.423001549366745,39.290004109533356,Portalegre,2264508
-8.682002552483425,39.23100008342476,Santarem,2263480
-6.755003425781467,41.80799701416538,Braganca,2742027
-7.487999559095442,39.810996148331355,Castelo Branco,2269514
-7.262000511520284,40.54100414321101,Guarda,2738785
-7.910000431341302,40.656996108008,Viseu,2732265
-7.737002490137002,41.293998149321794,Vila Real,2732438
-16.415999520858463,14.344002101933313,Fatick,2251911
37.333296534498515,31.333302045819607,An Nabk,-1
6.550002584636275,53.0000010923506,Assen,2759633
5.922999562462564,51.98799603445673,Arnhem,2759661
5.677002476606958,50.852997067177284,Maastricht,2751283
6.096996528517536,52.52400008888333,Zwolle,2743477
3.609999540673243,51.50199617733273,Middelburg,2750896
5.316660484814179,51.68333714269971,'s-Hertogenbosch,2747351
8.766000553457104,58.464756055522116,Arendal,3162955
6.441003462826245,60.63000316477013,Vossavangen,3131329
6.849999470745956,61.183296124492415,Leikanger,3152884
11.34723651361196,59.91348605972365,Bærum,-1
11.069001556106116,60.820002069703264,Hamar,3154084
10.4210014708014,59.26400108954488,Tønsberg,3134331
83.58329762017695,28.26669605934768,Baglung,1283711
82.21670162409868,29.25000012783977,Jumla,1283285
83.38329953061987,27.533304089120975,Bhairawa,1283621
80.60000454741635,29.300004159658783,Dandeldhura,1283499
80.59300260282794,28.69499705998328,Dhangarhi,1283467
86.08699852858143,27.325998075689824,Ramechhap,-1
85.13000156287723,27.550998098414254,Bhimphedi,-1
86.73329760735317,26.533296100068526,Rajbiraj,1282884
87.92600453272223,26.908002073480247,Ilam,1283333
143.71800373801102,-5.490000004964259,Wabag,2084246
141.30399662773323,-2.690000935716682,Vanimo,2084442
144.9600127135168,-6.022997883237622,Kundiawa,2093059
145.83799867871426,-7.927001897107175,Kerema,2094144
155.56599066773765,-6.228000033165301,Arawa,2100633
147.27999664217543,-2.032001996755184,Lorengau,2092164
150.14301370916962,-5.550002890439828,Kimbe,2093967
29.160833300000036,47.26305560000014,Dubasari,618365
28.701999506608843,-30.117266915271443,Qacha's Nek,932218
43.86670260501256,4.183298972756461,Hudur,-1
42.227001644864,3.3270031162549,Garbahaarey,58994
42.58330252569874,1.083303017399032,Bu'aale,-1
46.508004499917206,5.741999984298388,Dhuusa Mareeb,-1
81.23300155321004,8.568999036414937,Trincomalee,1226260
79.8260045420567,8.03300408358956,Puttalan,1229293
80.38600256868261,6.693003131866192,Ratnapura,1228730
7.486002487209248,5.532003041084806,Umuahia,2320576
7.849998523680938,5.007996055499859,Uyo,2319480
7.026003588103549,5.492997053256886,Owerri,2325330
125.76200468696481,38.50700410988418,Sariwon,1870883
125.46399658347138,39.4880041493891,Sin-Ni,1870413
106.20000062394132,50.249997118804345,Suchboatar,2029156
106.94700064643206,47.71099804943998,Dzuunmod,2031517
15.95099753919709,-21.43600193100059,Omaruru,3354540
15.852996461377984,-21.939002917336893,Karibib,3356332
17.342001547590087,-19.639998014090395,Otavi,3353934
18.963000537477114,-22.45499999736535,Gobabis,3357247
39.725799001631856,-5.063463959181377,Wete,148842
38.91670260152341,-6.766703953491913,Kibaha,158027
39.259998618032114,-5.878997974603521,Mkokotoni,153585
7.149996522339677,46.80000008003458,Fribourg,2660718
7.737003467952093,47.48300111764712,Liestal,2659891
7.536996607761182,47.21200209862383,Solothurn,2658564
8.243001528840296,46.89900001722043,Sarnen,2658786
13.827996587824487,58.705002087769515,Mariestad,2692613
12.330000608924081,58.36300213927973,Vannersborg,2665171
9.41670050466189,47.33330410307747,Appenzell,2661740
-8.183333300000015,53.63333330000012,Ros Comain,2961732
-16.164998540115675,12.26899803107699,Cacheu,2374311
-15.227000422357548,12.492999028950976,Farim,2372647
-15.194996544601622,11.772998989329096,Fulacunda,-1
-14.234003479494788,12.279996075067857,Gabu,2372532
-15.166700493713734,11.216700018937445,Catio,2373526
-8.1666985180197,4.799996996503978,Barclayville,2278889
-9.749996524215192,8.416701115173566,Voinjama,2273312
-10.600001519412046,6.433299034518313,Bensonville,-1
-10.349000538669088,6.525999008798351,Kakata,2276086
-8.684999461551683,7.371000109108024,Sanniquellie,2274129
-9.577997442377807,5.464998045537243,Rivercess,2274288
15.798996495640267,40.642002130098206,Potenza,3170027
14.655996558921856,41.56299911864397,Campobasso,3180991
36.23329851952707,32.283297066935575,Al Mafraq,250582
35.600004636048595,30.83333404398934,At Tafilah,250198
35.73600357524384,30.19200311563435,Ma'an,-1
7.315002595706176,45.7370010670723,Aosta,3182997
6.166701555448867,49.88330105094923,Diekirch,2960657
6.33330057451883,49.69999811131868,Grevenmacher,2960515
100.18999868204185,6.433001991350125,Kangar,1736278
102.0420006143911,4.184001119922641,Kuala Lipis,1733023
101.54999767204566,3.066695996452836,Shah Alam,1732903
36.95100363176289,-0.416996990488428,Nyeri,182701
27.75300351034366,-29.152997935647022,Teyateyaneng,932035
27.47999750550133,-30.158999908319572,Mohales Hoek,932438
27.716004508334265,-30.410999913912974,Moyeni,932183
28.055997636489053,-28.878002982704743,Hlotse,932698
28.25000157694211,-28.749995911347355,Butha-Buthe,932886
29.07800154803965,-29.29100402614472,Mokhotlong,932416
-89.84500154668643,13.919003989651856,Ahuachapan,3587426
-88.9333015955986,13.716702036591414,Cojutepeque,3586977
-89.28999847882994,13.673996992529169,Nueva San Salvador,3584257
-88.86799760658403,13.508000995913164,Zacatecoluca,3582805
-87.83900052107902,13.331997044039213,La Union,3584772
-88.10000052096211,13.699998116031054,San Francisco Gotera,3583747
-88.78499960827611,13.641003026040096,San Vicente,3583178
-88.43200161579529,13.346001098699674,Usulutan,3582883
-89.09399648867554,14.072004058059235,Chalatenango,-1
-78.17900361633639,18.44299808537494,Lucea,3489657
-77.4999985126426,18.033003052604442,Mandeville,3489577
-77.85199748027264,18.03099606678569,Black River,3491355
-77.65604960327488,18.479583047268818,Falmouth,3490520
-77.94800050839041,18.16399809691262,Savanna-la-Mar,-1
-76.38000262487424,18.15900313814302,Port Antonio,3489005
-77.19952453714319,18.432639139275977,St. Ann's Bay,-1
-76.89999547333792,18.37700105079557,Port Maria,3488985
-76.79999651130129,18.03330009577286,Half Way Tree,-1
-76.32899956820472,17.891001028187986,Port Morant,-1
-71.34498853565697,19.504998073486604,Sabaneta,3493383
-71.07499747760187,19.55199609463608,Mao,3496831
-70.15200260483857,19.059003063557554,Cotui,3509207
10.566702551452181,1.449999085254319,Evinayong,2308994
8.550000525022256,3.4499970256403,Luba,2309528
15.905833299999983,43.72722219999997,Sibenik,3190941
30.89999748685051,30.59199912926448,Shibin el Kom,-1
31.183335629439057,30.46666511545419,Benha,359280
31.516659600643948,30.583332088097222,Zagazig,359493
30.93599762949259,31.109004004777432,Kafr el Sheikh,354502
42.372000578348775,11.104002006376959,Dikhil,223890
42.90000349785265,11.783303987755232,Tadjoura,220782
23.54138890000013,58.94305560000009,Haapsalu,592225
47.999997559079816,29.333340015387762,Hawalli,-1
28.52800254055387,-0.756998889276929,Buluko,-1
33.600000000000136,-11.9,Mzimba,925498
35.51666669999997,-14.966666699999962,Machinga,927643
34.333333299999936,-14.36666669999994,Dedza,930025
32.9,-13.8,Mchinji,926747
34.63333329999995,-14.816666699999985,Ntcheu,924492
35.18333330000013,-15.7,Chiradzulu,930580
35.26666670000003,-16.91666669999995,Nsanje,924572
34.51666670000003,-15.6166667,Mwanza,925596
35.5,-16.033333299999924,Mulanje,925789
-90.31400060556541,15.102999027781948,Salama,-1
-91.6770145423564,14.537097040646358,Retalhuleu,3590858
-91.79999951562428,14.966001063736144,San Marcos,3589805
-90.81999850096992,14.66199914210614,Chimaltenango,3598572
-90.73330161191143,14.566698095670745,Antigua Guatemala,3599699
-91.18299551259099,14.772995982650002,Solola,3588698
-91.35800060509786,14.913998982215958,Totonicapan,3588258
-90.01670358535551,14.849999997337704,El Progreso,-1
-90.29799850120372,14.279004092204502,Cuilapa,3597804
-89.54399653412463,14.796999056450602,Chiquimula,3598465
-89.98900162080429,14.63300110953594,Jalapa,3595237
-89.52900255621495,14.972003983473769,Zacapa,3587587
-70.69024747349448,19.790217103345583,Puerto Plata,3493175
-71.70499757432736,19.547999995233397,Dajabon,3508952
-70.52300058589856,19.396998142011,Moca,3496331
-70.41670149547224,19.383003023468177,Salcedo,-1
-71.85099553266275,18.493002117193953,Jimani,3504077
-71.7069954585449,18.875997001611722,Comendador,-1
-71.7409975514858,18.0379980113741,Pedernales,3495137
-70.72900159519315,18.453996129365805,Azua,3512208
-70.40899756920146,18.94200313779237,Bonao,3511233
-70.33100346578061,18.279998997827192,Bani,3512067
-69.25699747270988,18.764001136217246,Hato Mayor,3504765
-69.78400153284673,18.807003057964096,Monte Plata,3496134
-69.8470014928742,19.376001078879767,Nagua,3496021
-69.33200360318011,19.212003131965105,Samana,3492997
-70.10900051760797,18.41599810250608,San Cristobal,3511540
-69.03500346065482,18.764001136217246,El Seibo,3492984
-68.70799749007472,18.615996026579296,Higuey,3493240
-14.767001523251906,13.551003083143826,Georgetown,2413437
-14.222996499386284,13.310001121541063,Basse Santa Su,2413818
-16.0949964700161,13.493997106736344,Kerewan,2412992
-15.678566439673773,13.377312096374624,Mansa Konko,2412605
-2.336003416348092,7.335998991316558,Sunyani,2295021
11.33000155598927,2.152997995663895,Ebebiyin,2309332
25.59,58.36388890000006,Viljandi,587577
11.02699849372624,-2.856995957183244,Tchibanga,2396253
13.554000494249067,-4.164002942417596,Madingou,2257990
22.434003575495694,38.89899915407534,Lamia,258620
23.453001476376755,40.38100213021522,Polygyros,734517
25.41670256191958,41.133303090761274,Komatini,735640
35.53329651818581,33.83330406347363,B'abda,277226
34.86670252344885,31.91670012379211,Ramla,293768
35.450001642193115,33.3833040180246,Nabatiye et Tahta,278913
19.949004471869102,60.09699618489543,Mariehamn,3041732
24.471999542741628,60.996996110309965,Hameenlinna,659180
26.70900351081127,60.87600008514232,Kouvola,650859
27.285003476315183,61.68999616706304,Mikkeli,646005
100.41277780000001,20.2775,Ban Houayxay,1663526
101.41669859875054,20.950002047617318,Louang Namtha,1655562
105.86670362657293,14.883300108596416,Champasak,1657819
106.4269986963672,15.715997995295027,Saravan,1653334
104.03330470525697,20.41669802457443,Xam Nua,1652203
102.0999966795315,21.68330399473348,Phongsali,1653894
106.83900054947281,14.807997100441469,Attapu,1665046
14.76199860617993,-4.355999897051788,Kinkala,2258984
-6.966666699999962,54.25,Muineachan,2962568
9.534996498445992,55.709001028367595,Vejle,2610613
12.316698535946045,55.93329906940977,Hillerod,2620320
11.566701604386992,55.43299811445701,Soro,2612862
-12.301001433055148,12.084003021031094,Mali,2417886
-11.67000247696268,11.439999035128892,Tongue,2414545
-9.891998548631761,10.653003101560842,Kouroussa,2418437
-12.401000560575426,11.07999909805983,Pita,2416443
-12.272003565968589,10.6560000106291,Dalaba,2422383
-14.042996448109932,10.185003067532534,Boffa,2422968
-13.29599642561925,12.480003100742408,Koundara,2418596
-13.212998427311277,11.754000141382846,Gaoual,2420826
-13.042997560658762,10.905003107154243,Telimele,2414926
-13.09799655124715,9.430002075602772,Forecariah,2420985
-8.657000453832097,8.68699798703085,Beyla,2423126
-10.151000498813517,8.55399612238756,Gueckedou,2420562
-10.726001439466927,11.298996035562936,Dinguiraye,2421903
-11.108996489368451,10.747998003226598,Dabola,2422442
-7.684001549249842,8.28000002881231,Touba,2280376
-5.748002428258189,6.977997103948667,Bouafle,2290964
-5.360003483469598,5.839002037266766,Divo,2289887
-5.019002394346728,6.552000132300236,Toumodi,2280316
-3.20000353008777,5.466699052070396,Aboisso,2293507
-91.13329762554156,15.033303102451896,Santa Cruz Del Quiche,3589404
9.231003512933626,4.155003087352441,Buea,2233410
19.79700359379592,41.518998172046395,Kruje,3185082
19.573002595921935,40.73000402329336,Fier,3185672
19.716003479705535,40.940001131990584,Lushnje,3184862
19.883304480457923,42.03330301617581,Puke,3184388
20.083302570014837,42.3333000677693,Bajram Curri,783708
20.43399653350849,42.083001068708995,Kukes,782661
19.999998592421093,39.877002119028305,Sarande,363243
20.68329650771824,40.33330212738332,Erseke,783259
20.6640006166038,40.89999611931188,Pogradec,-1
20.76666353458637,40.61667601444219,Korce,782756
19.97199958470145,40.709997048895104,Berat,3186084
20.23329662775285,40.51670402624205,Corovode,783408
20.199996516494366,40.86669600805334,Gramsh,783059
20.36670359639379,41.20000210702301,Librazhd,832209
20.033298538195993,40.283298095564476,Tepelene,781443
20.35199756005119,40.23399604542783,Permet,782070
20.149002561426016,40.07899809280275,Gjirokaster,783148
20.43330348794376,41.683302098247054,Peshkopi,782061
20.016000531299028,41.62599907867144,Burrel,783493
19.65400254452868,41.78799914136857,Lezhe,3184935
19.81670458890818,41.78330106028369,Rreshen,3184264
44.35916670000006,40.301666700000055,Ashtarak,616877
3.939003560954575,50.445999108958745,Mons,2790869
5.483997561004287,50.96400317480607,Hasselt,2796491
45.14916670000002,40.87555560000004,Ijevan,616627
44.5505556,39.95388889999998,Artashat,174979
45.12666669999999,40.35888890000007,Gavarr,616599
45.8161111,40.56555560000004,Gadabay,586573
46.78972220000003,40.6102778,Goranboy,586430
45.62888890000005,40.99222219999996,Tovuz,584821
45.556388899999945,40.90527780000008,Agdam,587381
47.84583329999998,40.981388899999956,Qabala,585231
47.458333300000106,41.0708333,Oguz,585333
45.333333300000106,39.76111110000011,Yeghegnadzor,174710
63.133299636697984,34.98300013097827,Qal eh-ye Now,-1
65.25000062516455,34.51670110348272,Chaghcharan,-1
64.35999955340668,31.582998022425897,Lashkar Gah,-1
61.88699751862157,31.112001079329332,Zaranj,-1
65.86669864891189,32.63329815034791,Tarin Kowt,-1
68.41670453290129,32.850000160465356,Zareh Sharan,1120863
71.15000458588725,34.86600003972927,Asadabad,-1
69.54000363999108,36.72999904092018,Taloqan,1123004
69.33330064901418,35.01669607914971,Mahmud-E Eraqi,-1
70.16670051739516,34.65000001129442,Mehtar Lam,1133574
68.96670354038713,33.96670209599711,Baraki Barak,1147066
68.04000050978829,36.26100014752478,Aybak,-1
68.79999662597112,34.45000208722115,Mayda Shahr,-1
104.51899858309508,11.451996103970544,Kampong Spoe,1831133
104.8889977047881,12.71199613193778,Kampong Thum,1831125
105.32400360684386,11.48399998172647,Prey Veng,-1
104.96670370115834,13.81670099862805,Phnum Tbeng Meanchey,1830098
105.9740015763661,13.523004075424183,Stoeng Treng,-1
106.02399667206754,12.468996120633847,Kracheh,1830564
107.19999967687608,12.449997107204013,Senmonorom,1822227
106.98100257388933,13.507002136546248,Lumphat,1830377
105.80100363516192,11.07999909805983,Svay Rieng,-1
5.766003560136312,36.821997033517675,Jijel,-1
1.715004457210966,6.615000092327705,Lokossa,2392897
0.360999450827308,12.054996052343483,Fada Ngourma,2360886
4.033332556375854,36.800001111019526,Tizi-Ouzou,-1
4.629996466405032,36.05900400826653,Bordj Bou Arreridj,-1
4.545000583879414,35.70000309604808,M'sila,-1
7.42799748595138,36.46600213196871,Guelma,2495662
7.149996522339677,35.84999715378609,Oum el Bouaghi,2484620
24.71900458956543,43.13799911223208,Lovec,729559
23.237001613425548,43.41400202614267,Montana,729114
26.53599663348922,43.53399902645975,Razgrad,727696
5.816700472036302,49.683303126875956,Arlon,2803073
9.766701588074284,47.51669706581856,Bregenz,2781503
16.533297467606985,47.83329907874423,Eisenstadt,2780190
89.51670065138632,27.383301095265267,Paro,-1
89.83330266431199,27.633303051157554,Punakha,-1
97.20600362759905,19.665000086482394,Loikaw,1313479
89.91669666501645,27.43329602548306,Wangdue Prodrang,-1
30.516696623146743,-3.166703920866325,Cankuzo,427701
30.16299648350008,-3.099995968487121,Karusi,428219
29.993004552965203,-3.931001950254029,Rutana,433635
30.243996597590467,-3.481001904804941,Ruyigi,426700
29.36670351247392,-3.083300984044342,Bubanza,428515
29.566701602030776,-2.899997878930151,Kayanza,430952
29.799999637362703,-4.133303903314356,Makamba,422232
29.82500157053022,-2.91200388388927,Ngozi,430569
30.097222199999976,-2.584722199999931,Kirundo,432456
-4.907996452201644,10.973997050801927,Orodara,2577164
-4.0833333,12.183333300000072,Solenzo,2355404
-3.860000518750439,12.7289970956665,Nouna,2357163
-3.464000439039125,12.45500100209108,Dedougou,2361477
-0.233297546424239,14.450003983707575,Gorom Gorom,2360372
-1.627001420717193,14.099004040928264,Djibo,2361177
-3.069998409029097,13.068998994454887,Tougan,2354176
-1.333997543078056,12.063996046633008,Kombissiri,2359227
-1.293002441666317,12.576996052109507,Ziniare,2353257
-2.26299550106279,12.953997118390873,Yako,2353688
-2.466944512983275,12.333492143063381,Reo,2356228
-2.097998529297456,11.09400298723665,Leo,2358382
-1.773611099999926,11.554444400000023,Sapouy,2355869
-0.568997532008098,12.65699714134928,Boulsa,2361946
-0.611000428904333,12.242997073058689,Zorgo,2353197
-0.356003514242673,12.17700003847932,Koupela,2358738
-1.134998478371756,11.169000016105542,Po,2356454
-1.06499640827235,11.662001983301536,Manga,2358100
-3.248000410604277,10.952001128303777,Diebougou,2361342
-3.174002406585885,10.324998106130067,Gaoua,2577162
-0.137996499988958,12.96900003241825,Bogande,2362323
-0.027998518812012,14.033997095081872,Dori,2361082
0.530443,13.4364122,Sebba,2355803
1.796004571301523,12.077001076442684,Diapaga,2361373
97.61670064205168,16.849998103207497,Pa-an,1302849
93.61670459579614,22.65000310189339,Hakha,1325443
97.03800064516406,20.78199906518256,Taunggyi,1293960
95.96199660239216,21.87999903045261,Sagaing,1298482
29.611998616647327,-3.260997006333525,Muramvya,425551
33.63599757122,34.9170030963989,Larnaka,146400
32.42245666442926,34.75591516417194,Paphos,146214
47.3166996437825,8.433297140388106,Laascaanood,400769
47.33330460511462,10.58329807462951,Ceerigaabo,-1
7.412004483190856,1.645002050557935,Santo Antonio,-1
143.2337225941717,-9.109151957920744,Daru,2098329
35.206209378189556,31.90294475142406,Ramallah,282239
33.333003610558194,35.32599910431861,Kyrenia,146412
-68.5899985394588,9.65799900739546,San Carlos,3628503
-68.74599551693456,10.33599598463735,San Felipe,3628423
-67.35400158529222,9.900999018699338,San Juan De Los Morros,3628053
-63.883331500395855,11.033334030032847,La Asuncion,3480908
45.574002647045404,13.978998104493371,Al Bayda,79836
46.80000058207173,14.550003111228023,'Ataq,-1
45.333999544809785,15.420996067954718,Marib,-1
-86.51899760763627,16.329995987658833,Roatan,3602736
-21.86232218703759,64.56950277209785,Borgarnes,3418076
-84.7758594487559,11.189359424867973,San Carlos,3616911
-55.199996481031974,5.599998125365516,Onverwacht,3383384
-55.48100345531316,5.79699897488689,Groningen,3384125
69.00000365164561,39.750003008639055,Leninobod,-1
-60.60999554911052,-22.030002050567532,Mariscal Estigarribia,-1
-57.140000472060024,-25.387001906405487,Caacupe,3439320
-86.194997482242,11.845998133980459,Jinotepe,3618926
-86.00000361853955,13.091004018554315,Jinotega,3618929
